Nothing,OMAZ,DMAZ,BIKE_LOGSUM,BIKE_TIME
3554713,12697,3247,-3.504,9.624
3554725,12695,3307,-2.205,6.709
3554729,12695,3312,1.089,11.116
3554732,12692,3406,0.371,7.211
3554737,12694,3341,-2.619,13.215
3554745,12694,3342,-3.106,13.376
3554748,12692,3409,-1.314,8.242
3554749,12697,3254,-2.211,5.477
3554753,12692,3410,-0.81,7.481
3554782,12698,3225,1.947,9.138
3554790,12694,3350,-0.742,8.862
3554817,12694,3359,-0.178,10.654
3554828,12695,3326,1.759,11.364
3554830,12693,3388,-1.93,10.466
3554845,12693,3395,-2.58,8.643
3554846,12692,3426,-2.757,11.424
3554859,12692,3424,-2.083,12.724
3554869,12698,3243,-2.938,14.329
3554888,12696,3303,-3.286,11.808
3554889,12693,3396,-2.124,8.63
3554890,12692,3427,-1.903,10.877
3554899,12694,3371,-1.213,11.823
3554900,12698,3247,-3.785,8.617
3554906,12695,3341,-2.973,11.355
3554916,12696,3307,-3.628,9.376
3554926,12693,3406,0.651,7.494
3554928,12697,3282,-0.052,9.835
3554939,12695,3342,-3.121,10.943
3554948,12693,3410,1.879,7.727
3554966,12693,3409,1.55,8.541
3554967,12698,3254,-1.618,6.12
3554974,12695,3225,2.123,8.395
3554975,12697,3163,-6.133,12.634
3554983,12694,3254,-2.816,8.094
3554990,12696,3198,-1.586,9.243
3555004,12692,3326,-1.758,11.279
3555006,12697,3168,-2.915,6.075
3555007,12693,3293,-0.812,12.194
3555010,12697,3169,-4.29,9.201
3555019,12698,3144,-2.441,7.844
3555035,12693,3303,-0.953,8.597
3555036,12697,3179,-3.108,8.653
3555047,12697,3177,-1.925,12.866
3555059,12693,3307,-4.175,9.53
3555073,12695,3243,-4.374,10.346
3555074,12698,3150,-1.645,11.811
3555101,12695,3247,-5.291,8.629
3555114,12693,3312,0.606,11.628
3555117,12694,3282,-0.413,8.389
3555126,12696,3225,-2.769,11.519
3555134,12692,3350,-1.451,9.74
3555137,12695,3254,-1.889,5.593
3555147,12697,3198,-1.556,9.197
3555153,12698,3168,-2.818,6.496
3555165,12697,3197,-2.195,13.823
3555167,12693,3326,-1.067,11.326
3555176,12694,3293,-0.558,11.013
3555180,12698,3169,-2.525,7.985
3555197,12692,3359,-2.705,12.938
3555207,12694,3303,0.552,7.266
3555208,12698,3179,-2.712,9.621
3555217,12698,3177,-0.728,13.266
3555225,12694,3307,-3.719,10.138
3555239,12696,3243,-4.502,15.967
3555250,12693,3342,-4.412,16.972
3555253,12694,3312,1.638,10.084
3555255,12696,3247,-5.39,10.967
3555256,12692,3371,-2.613,12.855
3555261,12693,3341,-4.264,13.973
3555272,12696,3254,-4.29,8.997
3555275,12695,3282,-0.809,9.379
3555291,12692,3254,-5.12,11.57
3555298,12697,3096,-5.71,11.917
3555313,12698,3072,-3.656,9.468
3555320,12695,3163,-6.897,23.644
3555321,12693,3225,1.324,8.441
3555324,12695,3168,-2.355,5.3
3555327,12695,3169,-3.135,6.688
3555336,12694,3197,-1.612,12.178
3555339,12694,3198,-2.448,11.191
3555353,12698,3080,1.903,7.354
3555363,12698,3078,-0.526,9.941
3555371,12695,3177,-1.106,12.23
3555372,12697,3115,-3.793,9.313
3555376,12697,3112,-3.08,9.611
3555379,12696,3144,-3.996,9.673
3555387,12693,3243,-5.468,12.682
3555395,12695,3179,-1.204,8.723
3555402,12693,3247,-4.889,10.563
3555421,12692,3282,-1.409,9.424
3555424,12698,3096,-5.965,17.445
3555445,12693,3254,-3.681,8.611
3555458,12695,3197,-1.69,13.123
3555461,12694,3225,2.498,7.056
3555469,12696,3169,-4.494,10.851
3555470,12692,3293,-1.627,12.089
3555480,12695,3198,-1.901,9.546
3555484,12696,3168,-4.514,7.934
3555489,12698,3112,-3.101,9.48
3555498,12698,3115,-3.817,9.866
3555505,12697,3144,-2.616,7.277
3555516,12694,3243,-5.066,12.056
3555517,12697,3150,-1.133,11.204
3555527,12696,3179,-2.913,11.622
3555528,12692,3303,-1.853,8.603
3555537,12694,3247,-5.491,12.44
3555552,12692,3307,-5.74,13.066
3555562,12693,3282,-1.25,10.007
3555580,12692,3312,-2.331,11.572
3555588,12695,3096,-5.894,12.042
3555607,12697,3039,2.187,9.239
3555617,12692,3197,-2.694,13.404
3555621,12692,3198,-3.102,12.186
3555626,12697,3040,0.238,9.242
3555629,12696,3072,-3.964,14.978
3555630,12697,3041,-3.068,6.021
3555634,12696,3078,-3.232,12.216
3555636,12693,3168,-6.128,15.534
3555638,12693,3169,-4.127,10.088
3555644,12695,3112,-5.032,8.2
3555648,12694,3144,-3.116,10.388
3555649,12697,3051,-1.993,9.655
3555657,12676,3699,-4.852,16.486
3555662,12696,3080,0.615,8.276
3555666,12693,3179,-3.021,9.876
3555667,12697,3055,-1.159,12.24
3555678,12695,3115,-3.945,9.6
3555679,12693,3177,-3.937,12.425
3555683,12676,3709,-3.209,13.023
3555690,12697,3059,-1.327,12.324
3555691,12698,3028,-1.238,8.878
3555697,12694,3150,-0.905,11.11
3555698,12697,3057,-4.284,14.423
3555747,12692,3225,-2.403,8.056
3555748,12698,3039,2.216,9.669
3555753,12698,3040,-0.171,9.683
3555766,12693,3198,-3.045,11.86
3555772,12694,3168,-4.093,8.011
3555778,12697,3072,-3.089,10.334
3555779,12698,3041,-4.007,9.48
3555785,12693,3197,-2.928,13.571
3555787,12697,3078,-0.68,9.762
3555796,12694,3169,-5.113,11.213
3555806,12695,3144,-3.036,8.482
3555807,12698,3051,-1.475,10.354
3555820,12697,3080,1.474,8.216
3555826,12696,3112,-4.874,11.594
3555830,12694,3179,-1.735,8.139
3555831,12698,3055,-1.465,12.608
3555839,12696,3115,-5.442,11.962
3555840,12694,3177,-1.567,11.287
3555848,12698,3059,-1.142,12.847
3555858,12695,3150,-1.178,11.561
3555860,12698,3057,-2.326,8.574
3555906,12692,2611,-4.567,12.852
3555912,12694,2550,2.871,4.117
3555913,12692,2612,-5.193,11.805
3555923,12695,2525,-3.47,11.135
3555924,12698,2432,-2.137,6.046
3555933,12676,3112,-5.601,18.738
3555950,12696,2496,-3.403,8.963
3555966,12692,2624,-3.232,10.256
3555980,12697,2475,-3.203,12.485
3555999,12698,2447,-0.589,12.203
3556002,12696,2510,-3.423,11.491
3556007,12695,2538,-1.225,10.374
3556008,12694,2569,0.671,10.728
3556019,12693,2607,-5.717,14.854
3556028,12693,2611,-4.622,10.77
3556035,12697,2484,-3.259,11.908
3556037,12695,2547,2.169,8.481
3556050,12695,2550,2.504,5.449
3556051,12693,2612,-3.685,9.243
3556052,12698,2457,-2.746,12.388
3556061,12696,2525,-4.05,13.98
3556082,12692,2651,-2.181,7.865
3556083,12697,2496,-2.514,7.988
3556091,12692,2657,-2.579,10.862
3556103,12693,2624,1.406,10.063
3556111,12698,2475,-2.828,13.736
3556117,12695,2569,-1.431,12.72
3556136,12697,2510,-0.079,8.624
3556143,12694,2607,-5.506,15.078
3556148,12698,2484,-2.144,11.045
3556156,12697,2513,-1.255,12.041
3556162,12694,2611,-3.586,11.031
3556166,12696,2550,0.659,8.4
3556167,12694,2612,-2.811,8.664
3556171,12696,2547,-2.788,11.478
3556185,12692,2550,1.191,5.196
3556189,12692,2547,-1.849,8.087
3556195,12698,2362,-3.308,11.493
3556220,12694,2496,-3.368,9.622
3556230,12696,2432,-3.028,7.967
3556231,12693,2525,-4.711,12.959
3556235,12697,2406,-3.472,9.584
3556273,12693,2538,-1.857,10.493
3556274,12692,2569,-2.439,12.401
3556292,12695,2475,-3.067,12.727
3556304,12694,2510,2.619,6.717
3556311,12695,2484,-1.464,10.96
3556312,12698,2391,-0.765,10.844
3556315,12693,2547,-1.445,8.469
3556321,12694,2513,-0.905,10.291
3556322,12698,2389,-0.515,10.29
3556325,12698,2390,-1.789,7.1
3556326,12676,3072,-5.283,17.831
3556330,12693,2550,1.705,5.486
3556367,12676,3080,-3.408,10.714
3556370,12695,2496,-2.353,7.254
3556380,12694,2525,-4.713,11.441
3556381,12697,2432,-2.844,6.218
3556400,12698,2406,-3.515,10.854
3556433,12697,2447,-1.435,11.788
3556440,12693,2569,-1.71,11.914
3556441,12694,2538,-0.746,9.073
3556452,12695,2513,-1.785,11.669
3556456,12695,2510,2.227,8.071
3556461,12694,2547,0.457,7.4
3556476,12696,2484,-3.485,14.097
3556483,12696,2362,-4.859,12.376
3556487,12695,2390,-1.926,6.406
3556494,12695,2391,-0.901,9.923
3556495,12692,2484,-2.928,10.792
3556496,12698,2298,-1.102,9.119
3556505,12697,2332,0.906,10.683
3556515,12694,2432,-3.12,6.972
3556531,12698,2309,-2.198,7.194
3556535,12692,2496,-3.791,12.192
3556539,12697,2346,-3.723,8.843
3556542,12697,2347,-3.107,7.944
3556546,12695,2406,-3.858,8.077
3556562,12698,2319,-2.63,11.139
3556567,12693,2475,-3.856,15.603
3556582,12694,2447,-1.207,9.969
3556587,12692,2510,-2.747,7.999
3556588,12698,2324,-2.074,12.35
3556593,12698,2321,-2.999,8.923
3556599,12693,2477,-1.813,12.061
3556603,12692,2513,-2.909,11.34
3556608,12696,2390,-3.079,8.998
3556614,12697,2356,-1.247,4.37
3556617,12697,2357,-3.536,9.352
3556621,12697,2362,-3.237,12.856
3556623,12698,2332,0.017,10.826
3556627,12693,2484,-2.986,11.112
3556649,12695,2432,-2.253,5.368
3556674,12696,2406,-7.384,14.075
3556681,12693,2496,-3.649,9.674
3556694,12698,2347,-2.913,9.247
3556709,12698,2346,-4.606,13.713
3556710,12676,3028,-3.689,11.528
3556712,12694,2475,-2.35,13.213
3556720,12692,2538,-2.029,10.456
3556748,12693,2510,-0.22,8.068
3556754,12698,2356,-1.182,5.045
3556759,12694,2477,-0.726,10.953
3556762,12695,2447,-1.246,11.285
3556765,12697,2390,-2.114,6.841
3556771,12694,2484,-0.12,9.622
3556772,12697,2391,-0.788,10.418
3556777,12698,2357,-2.663,11.861
3556782,12693,2513,-2.906,11.611
3556783,12697,2389,-0.149,9.838
3556787,12693,2390,-4.276,8.864
3556796,12696,2298,-3.314,10.372
3556797,12693,2391,-1.99,10.021
3556800,12694,2357,-3.327,13.251
3556804,12693,2389,-2.367,9.469
3556809,12695,2332,-0.53,9.909
3556817,12698,2238,-2.342,12.185
3556820,12697,2275,-1.095,11.698
3556822,12698,2241,-2.527,11.899
3556831,12696,2309,-4.337,9.421
3556835,12697,2279,-3.163,8.407
3556836,12676,2930,-4.793,13.312
3556843,12692,2432,-5.131,11.663
3556844,12698,2246,-3.138,8.72
3556847,12693,2406,-4.857,10.63
3556848,12698,2251,-0.894,9.925
3556851,12698,2252,-2.578,5.649
3556856,12697,2280,2.307,7.599
3556857,12676,2931,-5.437,18.036
3556863,12698,2250,2.089,9.155
3556876,12695,2346,-4.593,11.763
3556877,12698,2253,2.001,9.062
3556879,12695,2347,-3.16,8.617
3556883,12696,2321,-3.52,9.297
3556893,12696,2319,-4.41,14.397
3556904,12695,2356,-1.562,4.406
3556909,12695,2357,-3.472,10.734
3556914,12692,2447,-3.633,11.296
3556928,12694,2391,-0.813,8.557
3556929,12697,2298,-1.456,10.001
3556936,12694,2389,-0.17,8.231
3556940,12694,2390,-3.645,9.529
3556948,12695,2362,-4.155,12.416
3556951,12698,2275,-1.642,12.352
3556962,12698,2279,-4.577,11.503
3556965,12698,2280,2.379,8.018
3556970,12693,2432,-5.31,14.384
3556974,12697,2309,-2.814,6.364
3556985,12696,2346,-5.351,11.429
3556991,12694,2406,-4.62,10.067
3557002,12697,2319,-3.179,9.038
3557009,12696,2347,-4.838,10.989
3557019,12692,2477,-1.832,11.778
3557022,12693,2447,-1.369,11.102
3557029,12697,2321,-4.135,14.093
3557035,12696,2357,-4.535,15.3
3557041,12695,2389,-0.319,9.664
3557047,12697,2324,-2.266,13.197
3557051,12696,2356,-3.643,7.293
3557054,12693,2838,-2.051,13.122
3557062,12692,2870,-1.631,10.856
3557066,12693,2836,1.454,7.655
3557076,12695,2781,-1.834,5.613
3557086,12693,2841,0.722,12.156
3557091,12695,2784,-1.561,10.946
3557092,12694,2815,-2.675,13.073
3557111,12695,2788,-3.398,15.896
3557112,12696,2757,-4.707,10.248
3557113,12692,2881,-6.072,13.193
3557114,12697,2727,-0.783,13.027
3557125,12695,2787,2.322,8.744
3557126,12698,2694,-0.759,11.328
3557128,12696,2761,-4.041,10.575
3557132,12692,2883,0.467,8.543
3557133,12697,2728,-1.274,12.569
3557139,12694,2822,2.724,7.178
3557140,12697,2729,-3.647,7.897
3557144,12692,2889,-5.971,12.61
3557151,12695,2794,-2.656,12.839
3557152,12692,2887,-2.593,8.904
3557153,12698,2701,-2.678,12.948
3557157,12693,2857,-4.38,8.539
3557158,12692,2888,-5.947,12.122
3557163,12695,2800,-0.579,12.073
3557170,12694,2832,-3.992,13.908
3557173,12693,2860,-0.568,11.402
3557174,12698,2705,0.891,11.447
3557181,12694,2835,-3.296,10.66
3557188,12694,2836,2.673,6.28
3557193,12693,2864,-1.858,11.36
3557198,12694,2834,-0.783,11.162
3557202,12693,2870,-1.242,10.915
3557203,12697,2746,-6.102,12.54
3557207,12676,3395,-2.741,8.093
3557210,12694,2838,-1.773,11.417
3557211,12676,3396,-2.936,9.206
3557216,12696,2781,-6.374,13.921
3557227,12694,2841,1.787,10.779
3557228,12692,2903,-2.655,10.051
3557258,12695,2815,-3.258,9.796
3557260,12698,2727,-0.522,13.492
3557261,12693,2883,-0.374,8.382
3557262,12698,2728,-1.182,12.962
3557266,12696,2787,-2.761,11.825
3557267,12697,2756,-0.886,9.801
3557271,12696,2788,-4.381,17.617
3557272,12693,2881,-4.212,8.977
3557273,12697,2757,-3.988,8.437
3557281,12696,2794,-3.909,13.188
3557282,12693,2887,0.816,7.928
3557283,12692,2918,-4.205,12.249
3557287,12695,2822,2.364,8.511
3557288,12698,2729,-2.33,6.785
3557293,12697,2761,-2.727,10.638
3557299,12694,2860,-0.519,10.149
3557304,12693,2888,-4.246,8.841
3557305,12694,2857,-4.842,10.651
3557310,12693,2889,-4.387,7.954
3557313,12695,2832,-3.641,12.284
3557317,12694,2864,-1.038,10.128
3557320,12697,2768,-0.009,10.134
3557321,12676,3419,-4.265,12.636
3557332,12695,2836,2.294,7.631
3557333,12692,2929,-2.463,12.274
3557339,12695,2834,-1.722,12.14
3557340,12693,2896,-5.916,18.56
3557344,12695,2835,-2.738,8.465
3557352,12697,2651,1.884,7.308
3557365,12698,2624,-0.716,10.907
3557391,12693,2781,-6.165,15.158
3557392,12697,2657,-1.099,11.652
3557405,12693,2787,1.101,8.74
3557406,12694,2756,-0.774,8.455
3557407,12693,2784,-1.535,10.964
3557416,12695,2728,-0.653,12.024
3557421,12695,2729,-1.721,6.242
3557422,12692,2822,-2.224,8.378
3557428,12693,2788,-3.009,14.142
3557429,12694,2757,-4.76,11.898
3557430,12695,2727,-1.1,12.546
3557435,12696,2701,-4.223,15.644
3557442,12694,2761,-3.195,12.49
3557452,12694,2768,-0.703,8.332
3557465,12692,2834,-2.573,12.366
3557467,12693,2800,-1.465,12.035
3557471,12697,2677,-1.298,11.449
3557474,12698,2651,1.945,7.736
3557478,12692,2838,-2.142,12.996
3557483,12692,2835,-4.192,12.775
3557488,12692,2836,-3.181,8.607
3557492,12692,2841,-3.286,12.07
3557498,12695,2746,-6.156,13.297
3557515,12693,2815,-4.273,13.971
3557516,12694,2784,0.107,9.623
3557521,12694,2781,-3.993,8.096
3557522,12698,2657,-0.593,12.097
3557533,12695,2756,0.161,9.664
3557534,12694,2787,2.683,7.412
3557535,12697,2694,-0.091,10.868
3557537,12695,2757,-3.363,7.616
3557538,12694,2788,-1.997,12.883
3557551,12696,2729,-3.579,8.56
3557552,12693,2822,1.551,8.539
3557557,12695,2761,-3.882,13.153
3557566,12692,2857,-5.472,14.348
3557580,12697,2701,-2.869,12.018
3557581,12695,2768,-1.442,9.857
3557584,12694,2800,-0.42,10.671
3557594,12692,2860,-1.842,11.283
3557595,12697,2705,1.534,10.958
3557600,12693,2834,-3.265,12.481
3557605,12693,2835,-4.155,10.808
3557612,12693,2832,-3.943,14.344
3557613,12698,2677,-0.352,11.39
3557618,12692,2864,-2.667,11.216
3557633,12694,2677,-0.563,9.269
3557660,12695,2651,2.083,6.986
3557667,12695,2657,-0.921,11.196
3557700,12676,3247,-7.477,16.656
3557714,12692,2757,-5.499,14.68
3557716,12693,2727,-1.262,12.775
3557729,12694,2694,-0.125,8.802
3557730,12692,2756,-2.376,9.069
3557735,12697,2607,-2.534,12.768
3557739,12693,2728,-1.921,12.064
3557745,12693,2729,-4.037,7.643
3557750,12697,2611,-5.865,17.542
3557757,12694,2701,-2.609,13.418
3557768,12695,2677,-0.006,10.466
3557771,12694,2705,2.153,9.297
3557772,12697,2612,-2.892,7.467
3557775,12692,2768,-2.218,9.412
3557807,12696,2651,-3.291,10.131
3557817,12692,2781,-6.934,17.715
3557828,12697,2624,1.981,10.347
3557858,12692,2784,-1.631,10.684
3557862,12694,2727,-1.387,11.599
3557863,12694,2728,-0.231,10.787
3557870,12695,2694,-0.888,9.996
3557871,12693,2756,-3.356,9.822
3557872,12692,2787,-1.288,8.49
3557875,12693,2757,-6.135,16.888
3557876,12698,2607,-2.379,11.741
3557881,12695,2701,-3.119,11.609
3557882,12694,2729,-4.066,8.904
3557888,12693,2761,-4.18,12.635
3557891,12698,2611,-3.59,9.324
3557896,12695,2705,1.662,10.626
3557897,12698,2612,-2.242,6.541
3557915,12693,2768,-0.031,9.419
3557920,12692,2800,-2.002,11.895
3557925,12692,2677,-1.964,10.825
3557944,12693,2651,1.269,7.403
3557945,12698,2496,-2.955,8.518
3557957,12697,2525,-3.406,10.997
3557963,12694,2624,2.574,8.693
3557993,12693,2657,-1.561,10.892
3558000,12697,2538,0.441,10.962
3558007,12692,2694,-2.033,10.41
3558024,12694,2633,-0.354,11.266
3558025,12698,2510,-0.555,9.152
3558037,12697,2547,2.064,8.723
3558038,12676,3198,-3.992,13.047
3558046,12695,2607,-3.391,13.321
3558050,12695,2612,-1.459,5.828
3558051,12692,2705,-2.414,10.57
3558052,12697,2550,2.304,5.771
3558061,12695,2611,-3.319,10.018
3558082,12693,2677,-0.778,10.517
3558085,12694,2651,2.447,5.799
3558094,12698,2525,-2.962,12.37
3558099,12695,2624,2.212,10.025
3558122,12694,2657,-1.093,9.771
3558133,12693,2694,-0.913,10.377
3558144,12697,2569,-1.44,12.887
3558145,12698,2538,-1.354,11.687
3558152,12692,2729,-5.451,12.023
3558160,12692,2727,-2.755,12.984
3558164,12692,2728,-2.144,12.122
3558171,12698,2547,2.09,9.154
3558181,12693,2701,-3.312,15.476
3558194,12696,2611,-5.125,11.463
3558201,12696,2612,-3.537,8.637
3558202,12693,2705,1.04,10.644
3558203,12698,2550,2.284,6.303
3558209,12695,2008,3.048,6.004
3558210,12694,2039,-3.199,6.716
3558219,12695,2006,2.511,8.898
3558220,12694,2037,-1.191,9.341
3558229,12698,1920,-2.101,11.046
3558239,12696,1985,1.12,7.712
3558240,12693,2078,-4.886,9.615
3558248,12697,1953,-3.107,8.042
3558265,12692,2117,-2.521,10.748
3558274,12696,1991,-2.867,12.506
3558278,12696,1992,-2.281,10.172
3558279,12693,2085,-6.295,16.65
3558283,12696,1997,-3.286,7.716
3558284,12694,2059,-1.039,10.866
3558286,12696,1998,-4.672,13.816
3558288,12697,1967,-4.18,14.399
3558292,12692,2119,1.512,6.277
3558297,12697,1965,-0.989,11.466
3558303,12694,2064,0.215,9.067
3558311,12695,2037,-2.64,8.095
3558312,12696,2006,-2.865,12.036
3558314,12697,1975,-2.176,12.635
3558320,12694,2066,2.561,7.585
3558330,12692,2134,-1.1,10.694
3558333,12697,1976,-0.009,11.248
3558338,12695,2039,1.66,3.782
3558339,12696,2008,1.236,8.979
3558357,12695,2049,-2.818,12.949
3558361,12698,1953,-3.959,14.209
3558366,12694,2078,-3.906,10.103
3558367,12697,1985,1.98,7.649
3558374,12697,1991,1.607,9.779
3558392,12693,2119,1.831,6.552
3558397,12694,2085,-5.147,15.703
3558398,12697,1992,2.609,7.409
3558403,12693,2117,-2.213,11.026
3558408,12697,1998,-3.025,11.335
3558409,12698,1967,-2.996,9.442
3558414,12692,2154,-3.871,11.289
3558418,12692,2151,-5.813,13.016
3558419,12698,1965,-1.679,11.653
3558424,12695,2059,-0.93,11.851
3558425,12697,1997,-2.257,5.322
3558427,12695,2064,-0.357,10.091
3558431,12692,2155,-4.551,13.086
3558436,12696,2037,-3.96,12.117
3558438,12697,2006,2.312,9.22
3558439,12698,1975,-0.81,13.099
3558443,12698,1976,0.266,11.799
3558446,12695,2066,2.272,8.917
3558451,12693,2006,1.707,8.935
3558452,12694,1975,-1.042,11.25
3558453,12692,2037,-3.873,11.071
3558457,12694,1976,0.548,9.272
3558465,12694,1974,-0.997,11.19
3558475,12693,2008,2.249,6.041
3558476,12692,2039,-5.558,9.306
3558491,12695,1953,-3.133,8.856
3558510,12694,1985,0.856,9.09
3558511,12698,1861,-0.908,11.941
3558520,12694,1991,1.908,7.894
3558525,12694,1992,3.152,5.755
3558545,12695,1965,-2.048,11.171
3558551,12697,1900,-2.182,9.904
3558554,12697,1901,2.526,7.715
3558555,12698,1870,-2.636,7.105
3558573,12694,1997,-3.17,7.132
3558574,12692,2059,-2.399,12.066
3558580,12695,1967,-3.012,8.459
3558581,12694,1998,-1.472,12.82
3558582,12698,1874,-0.575,10.375
3558594,12692,2066,-2.884,8.989
3558602,12692,2064,-2.235,10.277
3558607,12695,1976,-1.548,10.867
3558615,12693,2039,-3.782,6.61
3558616,12694,2008,3.415,4.672
3558627,12695,1975,-1.483,12.259
3558628,12693,2037,-2.079,10.94
3558629,12694,2006,2.872,7.566
3558647,12696,1953,-5.315,14.372
3558651,12695,1985,1.809,7.756
3558652,12692,2078,-5.838,13.045
3558659,12697,1920,-0.095,10.779
3558682,12695,1992,2.789,7.087
3558688,12698,1900,-1.456,10.617
3558697,12695,1991,1.591,9.339
3558705,12695,1997,-1.53,4.841
3558706,12693,2059,-2.806,12.026
3558709,12698,1901,2.559,8.144
3558724,12695,1998,-3.102,10.955
3558725,12696,1967,-3.997,9.673
3558734,12693,2066,-0.131,8.867
3558740,12693,2064,-1.244,10.368
3558758,12696,1848,-4.604,9.586
3558762,12695,1884,-0.218,11.97
3558776,12692,1975,-2.501,12.252
3558779,12692,1976,-2.863,10.395
3558788,12694,1920,-0.07,10.33
3558797,12698,1793,-2.665,7.063
3558808,12692,1985,-3.429,9.97
3558824,12693,1953,-4.357,9.862
3558846,12695,1900,0.382,9.94
3558850,12695,1901,2.717,7.393
3558851,12696,1870,-4.693,9.404
3558858,12692,1991,-2.058,9.492
3558862,12692,1992,-1.36,6.867
3558870,12692,1997,-5.303,12.598
3558871,12697,1842,-2.146,12.684
3558875,12693,1967,-3.967,9.717
3558876,12698,1812,-1.712,12.681
3558883,12693,1965,-1.556,11.39
3558887,12694,1939,-0.251,10.856
3558900,12698,1814,-3.027,12.19
3558904,12693,1974,-1.872,12.361
3558905,12698,1819,-1.493,11.902
3558908,12693,1975,-3.408,12.404
3558909,12692,2006,-1.169,8.623
3558913,12697,1848,-3.271,7.338
3558933,12693,1976,-2.054,10.818
3558936,12692,2008,1.942,5.751
3558943,12695,1920,-1.737,10.606
3558979,12694,1953,-4.186,8.774
3558986,12693,1985,-1.943,9.508
3558987,12697,1861,-0.843,11.716
3558996,12693,1991,0.899,9.301
3559005,12696,1901,-2.067,10.529
3559006,12697,1870,-3.884,8.154
3559015,12693,1992,1.984,7.121
3559018,12696,1900,-3.159,12.957
3559023,12693,1998,-4.252,13.787
3559024,12694,1967,-3.229,10.165
3559025,12697,1874,1.569,9.96
3559035,12694,1965,-0.588,9.28
3559039,12693,1997,-4.389,8.366
3559041,12698,1842,-2.367,12.007
3559046,12698,1848,-2.624,7.627
3559061,12694,1848,-3.909,8.622
3559062,12676,2406,-5.991,19.225
3559069,12695,1814,1.034,11.342
3559075,12697,1753,-0.303,10.437
3559098,12696,1793,-4.393,7.678
3559109,12693,1884,-1.926,11.683
3559111,12698,1729,-1.985,11.509
3559136,12692,1920,-1.519,10.413
3559142,12697,1770,-2.788,14.029
3559143,12698,1739,-3.947,10.183
3559153,12694,1861,-0.78,9.847
3559156,12694,1862,0.162,10.857
3559186,12693,1900,-0.674,9.838
3559195,12693,1901,1.912,7.428
3559196,12694,1870,-3.944,8.845
3559216,12695,1842,-3.546,13.146
3559222,12694,1874,-0.303,8.336
3559226,12695,1848,-2.739,6.873
3559239,12692,1939,-1.992,11.991
3559240,12698,1753,0.262,11.016
3559249,12694,1884,0.31,10.553
3559282,12697,1793,-2.327,5.269
